Sample ID,Day Post Infection,Log PD,PD,RBC,Temp,Weight,Mouse Categorical,Mouse,Status Number,Status,P2rx1,P2rx1.1,Lcn2,Glrx5,Ranbp10,S100a9,Fcrla,Fcrla.1,Fcrla.2,Fcrla.3,Stfa1,Epb4.1,Adipor1,Nkg7,Ngp,Flot2,Flot2.1,Abcb4,Chchd10,Chi3l1,Ank1,Ank1.1,Lck,Mllt3,Mllt3.1,Mllt3.2,Ccl5,Hp,Hp.1,Hp.2,Ctse,Hebp1,Fbxo9,Fbxo9.1,Hdc,Syvn1,Cmtm6,Prkacb,Faim3,Bnip3l,F2rl2,Trim10,Trim10.1,Trim10.2,Ltf,Lat,Chi3l3,Chi3l3.1,Mllt3.3,Hbq1,Rhag,Ltb4r1,Slpi,Rnf10,S100a8,Sell,Hcst,Fech,Fech.1,Fech.2,Id2,Id2.1,Slc25a37,Trak2,Trak2.1,Trak2.2,Ssbp3,Ssbp3.1,Ssbp3.2,Mrgpra2,Mta3,Mta3.1,Thy1,Selplg,Slc25a39,Saa3,Cd79b,Cd79b.1,Cd3d,Ltf.1,Klhl6,Klhl6.1,Klhl6.2,Retnlg,Flot2.2,Chi3l3.2,Immp2l,Ppox,Ppox.1,Rhag.1,Rhag.2,Camp,Pkig,Pkig.1,Snn,Mgst3,Mgst3.1,Urod,Flot2.3,Cd177,Cd177.1,Xpo7,Xpo7.1,Xpo7.2,Sh2d2a,Dok3,Mrgpra2.1,Aqp9,Pkig.2
8942406024_G,10,-0.255224786,0.555616602,1.85,30.2,84.42748092,Three,5.1,1,Survivor,2.266642,1.8414097,3.684342,0.12661648,0.8887696,2.5886278,-0.07457018,0.23388815,0.25974417,0.049809456,1.358715,-0.5088787,-1.0146837,0.9866729,3.0608153,0.5357561,-0.25143576,0.9243903,1.3280382,1.8050451,-0.032930374,0.046414375,0.25177288,-0.042789936,-0.11501837,1.4363232,2.7192774,1.571773,1.4173217,1.7567477,1.0694647,-0.53890944,-0.264894,-0.12506723,1.7465396,0.046824694,0.76110506,0.53782845,-0.09258413,-0.7754488,2.2751555,0.0212636,-0.3606763,-0.29558325,2.7895913,1.7137408,3.7190185,3.2065287,1.0841594,-2.2204895,0.931973,1.4588747,1.9958262,-0.5259881,1.9518771,0.1627512,0.95462847,-0.8524008,-0.82666206,-1.1308012,1.9648552,0.65549135,-1.1274276,0.22336054,0.19020796,0.24503088,-0.05556345,-0.12868214,-0.000596,-0.17676067,0.31126547,0.206666,0.23157787,0.8361311,-0.9830117,2.0876737,0.13634539,0.18688679,0.4683218,0.07973385,1.3361592,0.1980195,1.5642033,2.781022,1.2227054,3.8979764,-1.1099691,0.41905975,-0.1947236,0.91692543,0.7868891,2.7286992,0.5392084,-0.16032195,0.10879326,0.7771692,0.87991476,2.3334303,0.026437521,0.5060425,1.944138,0.4519496,0.2701416,-0.119911194,1.3270788,0.856967,0.84255075,-0.57752323,-0.090960026
8942406024_H,11,-0.773905361,0.168304078,1.95,33.2,80.05089059,Three,5.1,1,Survivor,2.1218028,1.8899412,3.7650905,0.62020683,1.5102801,2.5323744,-0.11065245,0.22174788,0.29679537,0.40636635,3.0297928,-0.030989647,-0.4773693,0.75343657,2.4071822,0.5317497,-0.19031668,1.6484475,2.6511526,1.9282837,-0.037098885,0.47174454,-0.18384838,-0.10096407,-0.13366652,2.3302631,2.44318,1.4371057,1.4803195,1.9538636,2.0606384,0.31795168,0.45597124,-0.07855368,1.6456237,0.20389295,0.8942723,0.31259823,0.53099585,0.028409004,2.0051312,-0.09859896,0.051733494,0.07377577,2.3725486,1.6923766,4.415357,3.6804829,1.772841,-0.56914043,0.8810992,2.0494604,2.4863334,0.17940855,1.9176574,0.492095,1.2506757,0.014195442,0.17766285,-0.4474764,1.6299534,0.54651594,-0.25846148,0.43575525,1.4794993,1.6593776,-0.10827303,0.063939095,0.41234446,-0.3882103,0.26998568,1.5273075,0.10558224,1.0167828,-0.021354198,2.2213416,0.2432828,0.08470917,0.18735027,0.004321098,0.9845929,0.11397505,1.0192099,2.47651,1.134068,4.311729,-0.3472147,1.1989679,0.16431189,0.9770422,0.975297,2.3419604,1.2801685,0.10620427,0.55359554,1.8064384,1.9409556,2.7936344,-0.060080767,0.6758528,2.1198869,0.21985197,0.7738409,-0.04910183,0.595273,0.8572264,1.1648078,0.03249836,-0.019479275
8942406029_A,12,-1.66703273,0.021526195,2.53,35.7,79.49109415,Three,5.1,1,Survivor,1.8041167,2.0124722,1.419682,1.280736,3.1939883,0.27497387,0.1943984,0.41670465,0.70694304,0.3889513,2.0319223,2.477332,0.41819668,-0.571218,1.2000432,0.035574913,-0.21053553,3.1615577,2.848299,0.94576454,0.4815588,2.9150581,0.010839462,1.0947719,0.27925158,3.2221174,0.18783474,1.3012109,1.0897145,1.3791537,3.663333,1.8318467,3.04207,2.0844445,0.35683012,0.312279,0.8634486,0.34112453,0.50316477,-0.004476547,2.1213393,-0.25315046,2.9574838,2.6239438,0.96485853,1.0362821,4.6179786,4.3697853,3.0540566,-0.75320625,2.8058543,0.89395905,0.9318805,0.31518412,0.7317805,0.74881744,-0.62529135,2.8905315,1.9225416,2.17912,1.1457767,0.4097638,0.3189597,2.3451838,3.474874,3.9610038,0.017182827,0.9004698,2.1248546,-0.22956753,1.1815829,3.2984333,-0.71697426,0.21866226,1.1803641,0.22049665,0.09893179,0.15170479,-0.95908165,-0.11115646,0.6567035,0.3025117,0.67796516,-0.14812851,0.6769166,4.433167,-0.059422493,2.6760159,1.20505,2.7482195,3.0369816,0.289289,2.444086,0.006288767,0.7095213,2.7693214,2.8528428,3.5993176,-0.27354884,0.55993557,1.3159728,2.8749728,3.1073694,-0.22224522,-0.23008251,0.47797298,0.8699231,1.6925621,-0.29843378
8942406029_B,13,-2.311449642,0.004881467,4.37,36.6,84.78371501,Three,5.1,1,Survivor,0.5004306,0.49603844,0.012704372,1.6724873,2.2514224,-0.16600609,-0.15069818,-0.36342764,-0.24523878,-0.3110428,1.8020658,2.3322763,0.6301069,0.06616831,-0.0782752,-0.009554863,0.18048525,1.6741242,3.2033215,0.017222404,0.5981121,1.749507,-0.24590778,0.50154734,0.271029,2.9550133,0.6241493,0.5285516,0.51820326,0.5474982,2.3207169,2.1430392,2.2909331,1.6948934,0.32217455,-0.23289466,-0.07274675,-0.25666904,-0.24734068,0.20453453,0.24744272,0.24983454,2.7034125,2.3401456,-0.21933126,-0.034184933,2.9860682,2.484211,2.7779403,0.3198576,2.1334643,0.6032057,0.49670553,0.52556086,0.014242649,-0.086808205,-0.30577135,1.7852669,1.8974342,1.7024012,0.6109066,-0.07520437,0.53236914,1.2246175,2.3593392,2.8154702,-0.05871153,0.93879986,2.3561416,0.2645197,0.5328574,2.3209581,-0.30007458,-0.08171654,1.356235,-0.020317554,-0.47783232,-0.65657616,-0.58374023,-0.07978344,-0.28754473,-0.11174631,-0.3540659,-0.86128235,0.06533098,2.861939,0.39945602,1.7354336,0.85977316,2.259986,2.234271,-0.0925746,2.3630648,0.3517716,-0.51488686,2.9584885,2.8192973,3.3730745,-0.08357072,0.2596035,0.43180895,2.0359578,2.2954664,0.06759167,-0.5594845,-0.28588676,0.2051673,1.0649633,-0.09520292
8942406029_C,14,-2.315934646,0.004831315,4.84,37.7,92.7735369,Three,5.1,1,Survivor,-0.001500607,0.11857128,-0.5550246,0.64487743,1.6679177,-1.5031109,-0.1827159,-1.0548596,-0.8723788,-1.049921,0.54973984,2.546959,0.7477865,-0.951571,-0.011385441,-0.26276207,0.021049976,1.7764611,1.0460634,-0.42332172,0.3934393,2.218194,-0.83565617,0.85968447,0.35940886,1.1658201,-0.5170183,-0.30318975,-0.26921797,-0.9173007,0.91327095,0.81584597,1.3242307,0.8348441,-0.9258008,-0.9234655,-0.30728865,-0.4521761,-1.3618236,0.33397865,0.09915209,0.008337498,1.1241708,1.1037374,-0.021077633,-0.5730033,0.24191904,0.42235374,1.0543189,-0.9540224,1.3546462,-0.39243126,-1.1411376,0.6697202,-1.4224219,-0.46859455,-0.85793924,2.1419706,1.9297857,1.960619,-0.19501686,0.056034565,0.6753669,1.1270528,2.6848102,2.868586,0.06696844,0.4355955,1.2175231,0.0905323,0.07992983,1.8922596,-1.1211939,-1.2640772,0.585855,-0.014976025,-1.8043256,-1.3854713,-1.1655979,-0.077451706,-0.7963433,-0.024366856,-0.7953501,-2.7444782,-0.32111025,0.08485174,0.39051723,0.6976328,0.16192102,1.3108234,1.4546423,-0.0952239,1.0380707,0.09144616,-1.1813545,1.0056877,0.87743425,1.0021582,-0.006479502,-0.038721085,-0.008150578,1.482264,1.8953047,0.025694847,-0.44404888,-1.004179,-0.21038008,1.2554913,0.06456518
8942406029_E,16,-2.188476871,0.006479226,5.57,36.7,101.475827,Three,5.1,1,Survivor,-0.057942867,-0.2552328,-0.07690191,1.243681,1.0825715,-0.82879734,-0.21654558,-0.82809687,-0.5898051,-0.829731,0.093006134,1.0967846,0.44919968,-0.61008215,0.3040185,-0.26288795,0.19429159,0.45319223,0.23720264,-0.23287773,0.15154648,0.49824524,-0.46089745,0.28684092,0.2829423,0.9163017,0.074956894,-0.20798731,-0.35488653,-0.34730673,1.3664389,0.92918444,0.9208875,0.73385286,-0.9119315,-0.9483726,-0.8706813,-0.7221813,-1.0966172,0.12429142,-0.34108496,0.13768339,1.6199031,1.4474254,0.2764449,-0.68607664,-0.027681828,0.29613495,1.0079684,0.5561695,0.9571061,-0.05211544,-1.0627294,0.41284132,-0.6502948,-1.0644312,-0.27931356,0.76927567,0.7270498,0.45326328,-0.117544174,0.05377245,0.5059762,0.5544257,0.9795995,1.077415,0.10613108,0.34206486,0.7776475,0.2072382,0.079306126,0.57179356,-0.6020746,-0.79324055,0.40556479,0.010893345,-1.3295417,-1.220664,-0.70822334,-0.06211853,-0.8738303,-0.104365826,-0.9443569,-1.5085135,-0.3949628,0.21193743,0.5502901,0.6033983,0.02133131,1.0915155,0.8963995,0.5511584,0.31589317,-0.102697134,-0.9636431,1.0223055,1.0701165,1.5797739,0.26107478,0.056869507,-0.045162678,1.1281457,2.0253792,0.12762928,-0.4926529,-1.2076225,-0.16088724,0.47248077,0.07329512
8942406029_F,17,-1.869666232,0.0135,5.4,36.7,98.01526718,Three,5.1,1,Survivor,-0.45630884,-0.3408594,-0.012022495,1.1900616,1.8012576,-1.3367691,-0.024591923,-0.78964186,-0.23791361,-0.5438814,-0.23583126,2.2415047,0.6858368,-0.79502535,0.32989645,-0.19703197,-0.000663,1.8742223,0.44413662,0.027994156,0.72005844,1.6383848,-0.35808086,0.60495996,0.028143406,1.3916645,-1.1392508,0.021091938,0.19461298,-0.04393053,1.8386021,1.4701247,1.7745576,1.3616099,-0.6513066,-0.27265048,-0.30510378,-0.4887352,-0.70566225,0.2886362,-0.06921244,0.07258749,2.5688615,2.0845065,0.5543237,-0.45568228,0.57401896,0.8307228,1.8665719,-0.18893814,1.562592,-0.2535429,-1.094564,0.5761523,-1.2651458,-0.3018217,-0.7241845,2.3233051,1.9538317,2.0099726,0.027256012,0.2113185,0.60493517,0.7502074,1.7383533,1.7478642,0.096405506,0.56678295,1.1945586,0.08243656,0.4602399,1.8015709,-0.84268093,-0.70392513,0.9343362,0.15387201,-0.97353125,-0.5712719,-1.044694,0.05308914,-0.6155095,0.032417774,-0.46918964,-1.3904324,-0.53044844,0.44793177,0.48144913,1.1663952,0.2610364,1.5870543,1.8253365,0.040726185,1.2581673,-0.012801886,-0.73505306,1.072629,1.1220336,2.2128372,0.005880117,0.1274662,0.16574049,2.3967042,3.0538416,-0.002304077,-0.24078083,-0.6908932,0.07674265,1.3695974,-0.00668478
8942406029_G,18,-2.147403702,0.007121907,6.03,35.8,98.42239186,Three,5.1,1,Survivor,-0.2808776,-0.27950954,-0.39706087,0.6705265,0.84402514,-1.8541822,-0.20918894,-0.77986765,-0.8577466,-0.88759613,-0.11423111,1.4947557,0.6020012,-0.87822104,0.24318361,-0.2617674,-0.021060467,0.08485937,-0.3452425,-0.3623085,0.11703682,0.5282669,-1.007741,0.24729872,0.23487616,0.22982407,-1.3547926,-0.45749617,-0.39101076,-0.6042619,0.84696484,1.1082997,1.312387,0.89611864,-0.8076701,-1.0388534,-0.6811776,-0.7922087,-1.3567872,0.28887272,-0.3369136,0.19888926,0.8868165,0.57024527,0.25731516,-0.7751317,-0.11380243,0.30933762,0.5245786,-0.22619057,0.54892397,-0.21655083,-1.1591563,0.513927,-1.9266858,-1.0983295,-0.8571191,1.6410751,1.5328407,1.3893967,-0.20519066,0.032729626,0.5976968,0.30967093,0.5511193,0.73333025,0.09850454,0.5228739,0.53076124,-0.18861866,0.10801077,0.855669,-1.0234823,-1.2721539,0.6728177,-0.0776639,-1.4347749,-1.0055895,-1.0524731,0.09432411,-0.9884925,0.017693996,-0.9536638,-1.627801,-0.7174773,-0.11619806,0.45403004,0.44645214,0.037094593,0.5410862,0.30187893,0.19468832,0.79742813,0.018824816,-1.1189079,0.37003613,0.36657667,0.62375736,-0.032157183,-0.058953285,-0.19088125,1.0667691,1.0786276,-0.009027481,-0.46897793,-0.941658,-0.3168044,0.48093128,0.0809226
8942406029_H,19,-3.464241446,0.000343367,5.84,36.1,101.6284987,Three,5.1,1,Survivor,-0.32138872,0.13667583,-0.36257792,-0.115083694,0.3577981,-0.9686165,-0.12710428,-0.70982313,-0.37212038,-0.7527628,-0.14259815,1.2024107,0.56450844,-1.1116376,-0.004498959,-0.16220093,0.16694689,0.9795432,-0.49497795,-0.2622385,0.123859406,-0.04869938,-0.48016167,0.7712178,0.14330626,0.46864033,-0.7955532,-0.13110209,-0.07376337,-0.53757906,0.8123436,0.52363443,0.9692378,0.6155257,-0.4822259,-0.4949615,-0.1512599,-0.49058247,-1.0690465,0.29993725,-0.20177984,-0.026370525,0.6526408,0.85749006,0.6854234,-0.15969706,-0.021099567,0.17719173,0.18574095,-0.45123863,0.01388216,-0.33366776,-0.6841588,0.44866037,-0.8880639,-0.26174164,-0.761827,2.180234,2.0111685,1.7728558,-0.058732033,0.18871546,0.60672045,0.22964334,0.45017958,0.5551553,-0.09497023,0.005999565,0.001780033,-0.16322136,-0.24209929,0.6957283,-1.1343489,-1.1937742,-0.17282534,-0.103143215,-1.2944732,-1.0163527,-1.0475016,0.0487051,0.0489192,0.041045666,-0.113978386,-1.4146824,-0.4786582,-0.5185437,0.15180492,-0.08206177,0.023109913,0.13414383,0.2655506,0.33065462,0.7193117,-0.12263274,-0.8026905,-0.48391724,-0.39609003,-0.32696724,0.102006674,-0.003515244,-0.13095236,0.9135814,0.94935036,0.048422813,-0.23557091,-0.22025299,-0.13620424,1.175415,0.08368349
8942406061_A,20,-5.0,1e-05,5.89,36.2,102.7480916,Three,5.1,1,Survivor,-0.15081644,0.005019188,-0.6916337,-0.30856323,-0.56350946,-1.4150085,-0.25754118,-1.0129142,-0.69538164,-0.9521971,-0.23687649,-0.1687622,-0.40948963,-0.6190839,0.123258114,-0.21197987,0.04382944,-0.2375598,-0.4270115,-0.4393549,0.11650753,-0.58633995,-1.1255617,-0.01821661,0.06330824,-0.7308588,-0.48940277,-1.0211644,-0.6673999,-1.2307792,-0.4167261,0.18689013,-0.4310441,-0.25415277,-1.0087667,-0.9722507,-1.0044837,-0.8553295,-1.513969,-0.038279533,-0.24742746,0.21489096,-0.34217882,-0.5335555,0.032869816,-0.6664424,-1.0217385,-0.4482193,-0.30808687,0.068629265,-0.11610079,-0.3807745,-1.082952,-0.21379328,-1.2593551,-1.4073877,-0.46011877,0.10615921,0.019952774,-0.5577097,-0.1734972,-0.051608562,0.17627287,-0.04328108,-0.4932828,-0.88172865,0.1470828,-0.06521702,-0.6325202,0.15362549,-0.14901972,-0.23097897,-0.78845406,-1.1747103,-0.23425245,-0.051484585,-1.4001489,-1.4513636,-0.66918564,0.18800068,-1.120029,-0.16120958,-1.0013666,-1.6516676,-0.82521677,-1.3042836,0.5298548,-0.3458624,0.07759237,-0.17123222,-0.07686901,0.007054806,-0.054641724,-0.025027037,-1.0330925,-0.20551586,-0.17772532,-0.5322561,0.025478125,-0.042772293,-0.29700232,-0.13840818,0.018665314,0.06341362,-0.27430058,-1.1916475,-0.20350409,-0.1686163,0.20765924
8942406061_B,21,-5.0,1e-05,6.46,36.1,101.1704835,Three,5.1,1,Survivor,-0.010215282,0.031134605,-0.43587446,0.45013046,-0.15046358,-1.0194855,-0.035721302,-0.7255044,-0.47991514,-0.712265,-0.038354874,0.53562355,0.306983,-0.70379305,0.26753187,-0.25970268,0.2893138,-0.34341955,-0.48733807,-0.24011993,0.052012444,-0.2594509,-0.75156784,-0.054769993,-0.012358189,-0.07871914,-0.4150486,-0.864491,-0.8646178,-0.98096514,-0.004950523,0.2704568,0.3224826,-0.031919003,-0.6863446,-1.012428,-0.7299876,-0.6558552,-0.6566262,0.33263683,0.080206394,0.17060995,-0.18634272,-0.4373021,0.1885848,-0.45724726,-0.6793504,-0.39997578,-0.21185446,0.89117146,0.0632453,-0.30761814,-0.6494012,0.14854193,-0.80512667,-1.0667801,-0.28369188,0.2967062,0.55989265,0.05817604,-0.22314072,-0.04485941,0.49344873,0.1705432,-0.39276934,-0.26650572,-0.037626743,0.14851856,0.35558653,0.19834709,-0.19283056,-0.05706215,-0.62450886,-1.0380459,0.2468915,-0.09231329,-1.0478473,-1.0292826,-0.62273884,0.11617279,-0.7504535,-0.04769373,-0.6556778,-0.7674513,-0.5795417,-0.9871516,0.13968945,-0.17395115,0.023855686,-0.043622017,0.056530952,0.38221025,-0.016331673,0.078742266,-0.5662012,-0.24579239,-0.362473,-0.10337734,0.22768855,-0.055291176,-0.25665998,-0.029375553,0.111722946,0.13069439,-0.29251194,-1.0106764,-0.20699072,0.13043022,0.16708708
8942406061_C,22,-5.0,1e-05,6.84,36.9,101.5267176,Three,5.1,1,Survivor,-0.26068068,-0.50563717,-0.6254678,-0.70481396,-1.4868703,-1.2281246,-0.1780181,-0.8946223,-0.748281,-0.81952095,-0.12786579,-0.5423565,-0.68496037,-1.0447612,0.039057255,-0.15882874,0.20626402,-0.74543333,-0.70563316,-0.32486248,0.052639008,-0.8455057,-1.003871,0.044507504,0.002829075,-0.9121895,-1.3610649,-0.57402277,-0.6125159,-1.1691403,-1.3059998,-0.23018599,-1.051475,-0.20059824,-1.0604396,-1.0076349,-0.96309614,-0.98011017,-1.1700912,-0.46585655,-0.2750554,0.1084857,-1.1518703,-1.5074401,0.20758677,-0.74850416,-0.8888478,-0.28112125,-0.4324088,-0.1176815,-0.15709925,-0.36754704,-0.87673044,-0.54919004,-1.3779693,-1.3882923,-0.6285615,-0.25650215,-0.37782192,-1.0797806,-0.35049343,-0.08047724,-0.31184912,-0.12102175,-1.2424664,-1.5569196,0.008079052,-0.1379633,-0.6933074,0.28400993,-0.44368982,-0.5145254,-0.9926281,-1.2477751,-0.31399202,0.060309887,-1.3993526,-1.290142,-1.0007448,0.06303978,-1.1420026,-0.046809673,-0.8839159,-1.4359379,-0.7756419,-1.0481486,0.4592533,-0.5460501,-0.022108555,-0.117183685,-0.10775757,0.053649426,-0.62824154,0.09032369,-1.0624704,-0.5221758,-0.8140044,-1.4470396,-0.04954648,0.025536537,-0.18809557,-0.5362973,-0.5884609,0.17533493,-0.49294853,-1.0543766,-0.32641363,-0.58372116,0.061620235
8942406061_D,23,-5.0,1e-05,7.26,36.4,98.21882952,Three,5.1,1,Survivor,-0.23907328,-0.10150337,0.24531984,-0.27890396,-1.243257,-0.26011086,0.019394398,0.2650075,0.15053225,0.30736828,-0.22027206,-0.28038788,0.2658615,-0.6364274,0.20727682,-0.29976082,0.1181941,-0.6327853,-0.84326077,0.010629654,-0.0414896,-0.84592533,-0.14077282,-0.112510204,0.07718992,-0.5226364,-0.43110847,-0.31679106,-0.23620176,-0.3412223,-0.93130684,-0.14821196,-0.6015096,-0.57546186,-0.86571455,-0.55137706,-0.5232978,-0.34991074,0.22182608,0.14676666,0.03187132,-0.005493641,-0.84887075,-1.0351958,0.40355635,-0.2390542,-0.5862479,-0.4731741,-0.49666548,0.55437183,-0.14330721,-0.25059986,-0.23210478,-0.38256502,-0.18677855,-0.15127754,-0.37222433,-0.26894855,-0.11891365,-0.5107393,-0.003708839,-0.09626341,-0.3796153,-0.073572636,-1.2325349,-1.1851563,0.03944826,-0.089333534,-0.165833,-0.042222977,-0.20251513,-0.4009018,-0.32700634,-0.43405247,-0.10170603,-0.10727453,0.016088963,-0.004295349,-0.27448082,0.05153179,-0.30659056,0.044694424,-0.5524597,0.23229122,-0.3635707,-0.69911146,-0.20603657,-0.13695431,-0.036863804,-0.24058819,-0.18044281,0.37191153,-0.3516369,0.058968782,-0.05292797,-0.65721226,-0.58368635,-0.9244261,0.030338526,-0.13919258,-0.10014582,-0.4473405,-0.3021698,0.07276726,-0.117468834,-0.4802246,-0.12947989,-0.22830963,0.11575174
8942406061_E,24,-5.0,1e-05,7.78,36.9,99.28753181,Three,5.1,1,Survivor,0.101290226,-0.026337624,0.9817996,0.22583961,-0.4971013,1.3563385,0.40362406,0.99947405,1.0582604,1.1560116,0.37521267,-0.00871563,0.27388763,-0.14873838,0.24279451,-0.16653347,0.12585783,-0.17503595,-0.034062386,0.72510433,-0.10664654,-0.5193844,0.47191143,-0.031383038,-0.06829786,-0.28344917,0.48309708,0.84003973,0.8253627,0.7795119,-0.53995895,0.02768755,0.023909092,-0.28864622,1.9098878,0.52706075,0.47787714,0.460474,1.1727462,0.047065735,-0.010094166,-0.10961676,-0.53352404,-0.5478463,0.6067672,0.55199003,0.41002703,0.09132862,-0.62943697,1.230134,-0.07591963,0.6009836,1.890696,-0.09033251,1.4641376,0.81699276,0.55570555,-0.07529831,0.081311226,0.009160996,0.46056557,-0.08348894,0.13689375,-0.086280346,-0.8044419,-0.91546965,-0.0962224,-0.045337677,0.34937143,0.111377716,-0.09900808,0.06750584,0.559412,0.89583015,0.15151167,-0.17248201,1.0821538,0.56450176,0.64855766,-0.08977795,0.345963,-0.10610628,0.29281235,1.3163118,-0.12373781,0.23193026,0.76490307,-0.13116932,-0.118563175,-0.10725212,-0.1711464,0.5436015,0.101569176,-0.028919935,0.8842907,-0.2320795,-0.27170992,-0.3044777,0.067733526,-0.05501938,0.12647867,-0.6713853,-0.48370457,-0.003397942,0.050848007,0.44799995,0.63950014,0.36561298,-0.23302221
8942406061_F,25,-5.0,1e-05,7.38,36.7,101.4249364,Three,5.1,1,Survivor,-0.28011847,-0.49657154,-0.9839215,-3.6434603,-3.6139712,-1.8069658,-0.083697796,-1.3220124,-1.1316247,-1.3282776,-0.042593002,-4.40201,-4.130844,-1.4190488,-0.04032755,-0.1715393,-0.0621171,-1.1061158,-1.670044,-0.32678986,0.13765049,-1.1084957,-1.7958603,-0.023334026,-0.034101963,-0.9260683,-2.7895555,-1.2166448,-1.1305165,-2.036736,-2.5107813,-1.8377128,-3.6367946,-0.80306387,-1.3960462,-1.3402612,-1.5472932,-1.5943279,-2.1969943,-3.4340305,-0.6152663,0.25222826,-2.6842532,-4.115731,-0.12204027,-0.93496275,-1.3553357,-0.57604504,-0.89581156,-1.6247177,-0.23016977,-0.58635235,-1.7787862,-4.957893,-2.4258628,-2.3617525,-0.99075365,-4.167509,-4.584482,-4.0223923,-0.46978474,0.084481716,-3.1690526,-0.15959406,-2.377274,-2.4179482,0.17242289,-0.30973625,-1.9257369,-0.7078781,-0.47627783,-2.3403835,-1.7382174,-2.313014,-4.1750026,0.016816616,-2.3962922,-2.1014137,-1.3455591,0.11471462,-2.0760283,0.03333044,-1.8356838,-2.096013,-0.88596106,-2.0889564,-1.4593487,-0.68461895,0.015552998,-0.41358948,-0.3258896,-0.31368303,-1.4543781,0.12137246,-1.69981,-1.4045191,-1.5682435,-3.3089056,0.16712165,-0.02068615,-0.222754,-0.7459321,-0.89281464,-0.04681015,-0.5818596,-1.761179,-0.28296423,-1.5247746,0.16751719
