Sample ID,Day Post Infection,Log PD,PD,RBC,Temp,Weight,Mouse Categorical,Mouse,Status Number,Status,P2rx1,P2rx1.1,Lcn2,Glrx5,Ranbp10,S100a9,Fcrla,Fcrla.1,Fcrla.2,Fcrla.3,Stfa1,Epb4.1,Adipor1,Nkg7,Ngp,Flot2,Flot2.1,Abcb4,Chchd10,Chi3l1,Ank1,Ank1.1,Lck,Mllt3,Mllt3.1,Mllt3.2,Ccl5,Hp,Hp.1,Hp.2,Ctse,Hebp1,Fbxo9,Fbxo9.1,Hdc,Syvn1,Cmtm6,Prkacb,Faim3,Bnip3l,F2rl2,Trim10,Trim10.1,Trim10.2,Ltf,Lat,Chi3l3,Chi3l3.1,Mllt3.3,Hbq1,Rhag,Ltb4r1,Slpi,Rnf10,S100a8,Sell,Hcst,Fech,Fech.1,Fech.2,Id2,Id2.1,Slc25a37,Trak2,Trak2.1,Trak2.2,Ssbp3,Ssbp3.1,Ssbp3.2,Mrgpra2,Mta3,Mta3.1,Thy1,Selplg,Slc25a39,Saa3,Cd79b,Cd79b.1,Cd3d,Ltf.1,Klhl6,Klhl6.1,Klhl6.2,Retnlg,Flot2.2,Chi3l3.2,Immp2l,Ppox,Ppox.1,Rhag.1,Rhag.2,Camp,Pkig,Pkig.1,Snn,Mgst3,Mgst3.1,Urod,Flot2.3,Cd177,Cd177.1,Xpo7,Xpo7.1,Xpo7.2,Sh2d2a,Dok3,Mrgpra2.1,Aqp9,Pkig.2
8942406045_F,11,-0.994454546,0.101285075,1.2,30.0,74.75826972,Two,4.3,1,Survivor,2.7113566,3.0399609,4.1378865,0.53970814,1.3362079,2.8686743,0.40399313,0.84570265,0.85780954,0.7153797,2.965684,0.7176113,-0.19497013,0.80065966,3.1122403,0.5330639,-0.22836637,1.9075875,3.2980146,1.9712801,-0.09184551,0.76083183,-0.006811142,-0.11214399,-0.18098116,1.2986813,2.4211273,2.3829894,2.1769528,2.4167895,2.187252,0.26955462,0.38245916,-0.0885005,1.8556933,0.8248303,1.515017,0.6446686,0.6846595,-0.13983345,3.0118203,-0.2552743,-0.29284525,-0.13293028,2.6927657,2.329966,4.552735,4.7883816,1.6164956,-0.38482475,0.7393327,2.6359186,2.9640775,0.17912626,1.8824439,0.27717495,1.9729409,0.6691475,0.60485744,0.03571701,2.161889,1.2713246,-0.047186375,0.38604307,1.3139987,1.5180869,-0.28494787,-0.13863373,0.4773383,0.00232029,0.4542842,1.9374561,0.05604458,1.3261137,0.54922247,2.7012239,0.9515672,0.756217,0.25933933,-0.11202335,1.7912707,0.43848372,1.7228479,2.9681158,1.3151355,4.7014832,0.844038,1.4294729,0.26222086,0.8702383,0.95503044,2.6296268,2.0727158,-0.0249784,1.2510824,2.6971579,2.7303357,2.934929,-0.22070909,0.94537544,2.420527,0.13891077,0.67176914,-0.15671253,1.195157,1.4084835,0.8755603,0.23816586,-0.31062746
8942406045_G,12,-1.883718132,0.013070189,1.37,32.9,71.70483461,Two,4.3,1,Survivor,0.6783376,0.9450846,2.9933143,1.3031845,2.148106,2.193778,-0.17702723,0.023032665,0.003554821,-0.31535816,2.6319132,1.604496,0.4537754,-0.09714842,1.8543258,0.2040081,0.000663,2.3684974,3.7710333,1.4574919,0.23258114,1.8748598,-0.30072975,0.036810398,0.02220583,2.7830076,1.1934166,1.4200282,1.484427,1.4058728,2.788063,1.1954999,1.2337117,0.58821726,0.96721506,0.035256624,0.56651354,-0.329978,0.020617962,0.17407131,1.1503415,0.06965113,1.2404246,1.2244716,1.3609118,0.7261548,3.9153848,3.5730677,2.783052,0.5755768,1.9326711,1.3864012,1.6905875,0.4698081,2.0156684,-0.104896545,0.76162386,1.4997816,1.4055443,0.84842205,1.03228,0.70458364,0.42055178,0.9738431,1.8054118,2.0661836,-0.011657238,0.39617634,1.0553517,0.18643188,0.562984,2.501213,-0.5326147,0.57758904,0.9847903,1.8464961,-0.1560874,-0.2026453,-0.540164,-0.037332535,0.24553919,0.0765748,0.31043625,1.8465805,0.6742387,3.9275756,1.1654253,1.8069859,0.66177416,1.7109642,1.8391867,1.2064099,1.9839973,0.3090241,0.26772213,3.8836527,3.8151078,3.4249325,-0.17191815,0.67749786,1.5570741,1.2741847,1.5168152,0.024621964,0.18880081,0.4143591,0.87165976,0.80341816,-0.11266661
8942406045_H,13,-2.06098782,0.008689848,2.83,32.7,72.72264631,Two,4.3,1,Survivor,0.5524268,0.3794527,0.6858878,1.5822334,2.5451846,0.13263893,-0.29457045,-0.94768953,-0.9305949,-0.93409157,1.4313221,2.2925577,0.6080532,-1.0268989,0.003063679,-0.2651949,0.3069234,2.1219888,3.969184,-0.003448486,0.3161888,2.4483118,-1.0008535,0.65710974,-0.16052103,3.046051,-0.76120377,-0.17398214,-0.036287785,-0.31249,2.6753216,1.8831,1.8741078,1.3807836,-0.72681284,-0.7242458,-0.73617315,-1.0469074,-0.8705859,0.26741505,0.7357831,-0.12834597,2.664948,2.3050828,-0.031169415,-0.046002865,2.0099177,1.9138317,3.276113,0.28758907,2.411367,0.3171692,0.5957265,0.5731635,0.15909815,-1.3292675,-0.21380281,1.9818935,1.7569971,1.3844061,-0.23721504,-0.02298212,0.57341814,1.3238463,2.5514112,2.8788486,0.07971048,1.0605488,2.1775718,0.42958832,0.88816214,2.4254484,-1.2824678,-0.8790989,1.310327,0.11673498,-1.3864703,-1.1415815,-1.3872786,0.10052109,-1.1266408,-0.04368162,-1.0394802,-0.27118874,-0.42234182,2.000812,1.1423712,2.2903194,1.2372622,2.467329,2.380498,-0.1352477,1.8847065,0.2939303,-0.91268826,3.8424816,3.5072541,3.6334534,0.12848544,0.22887039,0.2851138,1.9127908,2.2816868,0.19522953,-0.517993,-1.0364065,0.20707273,0.55504036,-0.107103825
8942406076_A,14,-2.903207436,0.001249662,3.69,37.4,80.25445293,Two,4.3,1,Survivor,0.063042164,0.03390217,0.25268888,1.568984,1.90447,-0.13263988,-0.2101407,-1.0367179,-0.9693837,-0.92875767,1.5631084,2.4935665,0.72006035,-0.76498365,-0.22039843,-0.13064861,0.28461218,1.6615319,2.8356676,-0.14293766,0.2827692,1.892623,-0.7467327,0.53428125,-0.014989376,2.1901484,-0.24949169,0.24097395,0.18934488,-0.011523724,1.4347801,1.8057837,1.6928649,1.3111997,-0.7560973,-0.8146827,-0.47661257,-0.99171925,-1.0748725,0.3531599,0.037647724,0.10520315,1.7332311,1.2570252,-0.112329006,-0.22730398,2.3515353,2.041071,2.3198342,0.07791424,1.6595206,0.27868748,0.31681204,0.640985,-0.09085894,-1.06843,-0.006148815,1.8543167,1.7089291,1.4115171,-0.21964455,-0.16007185,0.66553545,1.3728614,2.2122817,2.5499797,0.18235731,1.0113678,2.1037297,0.4775076,0.25381327,2.2680378,-0.969512,-0.68330956,1.0289111,-0.00191927,-1.4528003,-1.4748545,-1.2825928,0.21288967,-1.0778766,-0.035333157,-0.904356,-1.022254,-0.39718008,2.2118611,0.9217148,1.282978,0.6754718,1.7342854,1.7177219,-0.12371969,1.5413771,0.28376222,-1.0584211,2.443326,2.3250422,2.0084457,-0.07935977,0.13655949,0.24378538,1.2399392,1.3275213,0.15394688,-0.61401844,-1.0042315,0.1787448,0.52768326,-0.042403698
8942406076_C,16,-2.081593385,0.008287177,3.93,37.3,97.40458015,Two,4.3,1,Survivor,0.0683856,-0.14655781,0.8048253,1.5987291,1.4015384,0.4966097,-0.23403692,-0.80511045,-0.6874137,-0.8231764,0.41188335,2.132905,0.6312027,-0.67570543,0.9170041,-0.2894106,0.3503089,1.9873748,1.2104311,0.3220873,0.7564583,0.9567833,-0.90695953,0.45503664,0.15318155,1.9349098,-0.41891766,0.37421656,0.3972764,0.17284727,1.3298264,0.62774706,1.6716456,1.2079129,-0.60186434,-0.4541328,-0.48036528,-0.86112595,-1.0906482,0.35542965,0.026138783,0.030925274,2.1317096,1.7422938,0.88505983,-0.43884897,0.8923106,0.6929836,1.7166677,0.8071976,1.9962163,0.41545677,-0.29416037,0.5887599,0.25234842,-0.9306145,-0.19371748,1.4534454,1.3931408,1.5301533,-0.14584923,-0.13350248,0.5966153,0.59408236,1.1383691,1.57373,0.10058832,0.284626,0.6884551,0.5653372,0.3952508,1.5392027,-0.9817171,-0.42690277,0.89439344,-0.24228382,-1.0702128,-1.1474142,-0.9779072,0.166996,-0.9710927,0.02239561,-1.032279,-0.49509716,-0.2689128,0.6919017,0.84924984,0.9003,0.5924792,2.0118294,2.0373392,1.3012633,0.7146759,0.0758307,-1.0941172,1.6325293,1.5452275,2.4113178,0.03824544,0.22372055,0.3578658,2.1205668,2.334485,0.002280235,-0.34099102,-0.78132725,0.23428488,0.47467327,-0.07393122
8942406076_D,17,-2.468012235,0.003403986,3.91,37.5,99.13486005,Two,4.3,1,Survivor,-0.15614557,-0.24879837,0.14559126,1.936799,1.8466716,-0.26358795,-0.29224443,-0.92480516,-1.0937562,-1.0136147,-0.112662315,2.0070972,0.69470024,-0.9366975,0.5164399,-0.095864296,0.2602315,1.5559621,2.341545,-0.23773766,0.7107725,1.4162998,-1.0295391,0.690598,-0.01232481,2.1361904,-0.91429234,-0.0950284,-0.33521223,-0.47452593,2.3045244,1.765553,1.9302316,1.5502639,-0.96723604,-1.0815876,-0.8903413,-1.0178728,-1.5116467,0.43426037,-0.40272474,-0.08945608,2.5320249,1.9460359,0.58172274,-0.8323636,-0.30257654,-0.13782024,2.0844321,0.46791744,1.5847907,0.012916565,-0.69133997,0.70232916,-0.32421827,-1.2751579,-0.2741294,1.6763077,1.5801811,1.372859,-0.3644457,-0.03859663,0.77057695,1.1494164,1.7611384,2.1197715,0.14155817,0.68797016,1.3653598,0.2765417,0.7932286,1.6237307,-1.1063595,-0.7487421,0.9984813,0.006901264,-1.7016282,-1.5700178,-1.2029209,0.19061089,-1.3177199,-0.140697,-1.4163446,-0.85850716,-0.5733428,-0.56166697,0.8141527,1.0774431,0.4803319,1.6262922,1.7058401,0.84466696,1.7489243,0.49333024,-1.4235439,2.7799225,2.6356225,2.6842966,0.007459879,0.08761883,-0.08511591,2.5898957,2.812522,0.2324791,-0.65661335,-1.2617512,0.021056652,0.61155796,-0.053614616
8942406076_E,18,-2.794487353,0.001605139,4.29,37.0,101.475827,Two,4.3,1,Survivor,-0.51123095,-0.5252905,-0.5217519,1.9069118,1.4980102,-1.2594366,-0.23708105,-1.2439027,-1.0722823,-1.1535902,-0.08626461,2.489874,0.8307333,-1.0676618,0.17434168,-0.24854755,0.34774446,1.6371522,1.517559,-0.38930988,0.6856251,2.0707731,-1.1769686,0.6144643,-0.04088545,2.0361528,-1.1039658,-0.20340204,-0.5248141,-0.7821641,1.6730204,1.5147262,1.7358565,1.2557521,-1.3063521,-1.1240604,-0.8736329,-1.134676,-1.4579139,0.4677372,-0.4060092,0.04774332,1.8754334,1.3635459,0.062092304,-0.6702533,-0.66943884,-0.41809082,1.7905498,0.9431515,1.6007562,-0.041571617,-1.1768794,0.7397332,-1.163383,-1.5485497,-0.3993888,1.782731,1.6030359,1.5288954,-0.24890709,-0.17195272,0.7881217,1.1194825,1.9109159,2.1952825,0.17904425,0.8311367,1.9579482,0.51883507,0.74400854,1.7884436,-1.1863585,-1.3538456,1.175261,-0.017802715,-1.8846555,-1.5044432,-1.3196096,0.20481968,-1.6413522,-0.29096556,-1.4948406,-1.3338251,-0.63687754,-1.0103068,0.80724907,0.8595257,0.34406137,1.5637531,1.8101292,0.38126802,0.9675751,0.13594556,-1.5731602,1.9700642,1.7523465,1.784812,-0.029316664,0.10426998,-0.09655523,2.3225331,2.5469217,0.24744415,-0.4395399,-1.2752151,-0.08798647,0.9819393,-0.09481335
8942406076_F,19,-5.0,1e-05,5.36,37.3,100.5089059,Two,4.3,1,Survivor,-0.4238658,-0.24324226,-0.34236288,1.0548239,0.20763826,-1.4408827,-0.32694674,-1.3520694,-0.9832282,-1.2136154,-0.10972786,1.7262468,0.498971,-1.2355075,0.40417433,-0.16187572,0.13614988,0.17607641,0.16648197,-0.42992687,0.20315552,0.8053436,-1.189806,0.23938799,0.04698801,-0.061120033,-1.1956835,-0.8415141,-0.6785798,-1.1733832,-0.1505537,0.009960651,0.8389478,0.81943655,-0.9272151,-1.1546705,-0.90947676,-1.2191086,-1.7056956,0.45536327,-0.57163,0.20806265,-0.08306551,-0.74477434,0.29433584,-0.7757106,-1.090035,-0.73836136,0.20108366,0.31995296,0.2943349,-0.33148766,-1.1174302,0.5842242,-1.8649983,-1.7664185,-0.6143584,1.2758255,1.1782198,0.89611053,-0.20947838,-0.024991512,0.7828393,0.55360174,0.35990763,0.71382284,0.027772427,0.31505775,0.7632146,0.22189713,-0.045286655,0.78484917,-1.0098457,-1.2872076,0.8062434,-0.03747511,-1.9694772,-1.6428432,-1.3784056,0.33131886,-1.6956677,-0.019185543,-1.618103,-1.5815296,-0.61331034,-1.8020291,1.012824,0.035767555,0.10972071,0.45644188,0.351326,0.47215605,0.29520035,0.0237391,-1.6290474,0.25013828,0.17430258,-0.37755203,0.06590295,0.11907005,-0.06546259,0.43391275,0.4972248,0.12461853,-0.3913889,-1.4813843,-0.03524828,-0.023844719,0.103498936
8942406076_G,20,-5.0,1e-05,6.0,37.8,96.18320611,Two,4.3,1,Survivor,-0.32167768,-0.317811,-0.29599428,1.002387,-0.12839842,-0.6323528,-0.1852889,-0.8897662,-0.7707486,-0.94365597,-0.039714813,0.9621334,0.3098011,-0.9107499,0.13313341,-0.085995674,0.22514677,-0.1743331,-0.35885143,-0.21085644,0.20726395,0.001506805,-0.9955692,0.18326044,0.10116434,-0.035612106,-0.6288395,-0.53881025,-0.5498738,-0.7910857,0.073973656,0.17944479,0.60797834,0.62387705,-1.108851,-1.0705249,-0.69288015,-0.9456358,-1.2158732,0.3263893,-0.5129342,0.11830473,-0.040482044,-0.42235613,0.138659,-0.60700655,-0.86586237,-0.37769032,0.012796879,0.7978344,0.3328271,-0.23842716,-0.8000665,0.23948145,-0.7517638,-1.4382305,-0.36601305,0.9760809,0.8317661,0.78584003,-0.37116528,-0.14360762,0.5614581,0.07612467,-0.40764475,-0.001915455,0.038805485,0.37873745,0.34037256,0.4594593,-0.2359271,0.5446024,-0.84247684,-1.0503044,0.49439955,0.006846905,-1.4863124,-1.269186,-0.9525318,0.1709671,-1.22259,-0.08210039,-1.2311726,-0.64528465,-0.6796365,-0.9917855,1.3240986,-0.12094021,0.114181995,0.14467525,0.35031796,0.25403643,0.23389721,0.12650514,-1.3709173,0.07204819,-0.073792934,-0.26975536,-0.0703423,0.08169842,0.06289053,0.37693357,0.58995247,0.17241955,-0.48256302,-1.1636953,-0.1796403,0.06188965,-0.11390686
8942406076_H,21,-2.656449816,0.002205719,6.19,37.4,95.01272265,Two,4.3,1,Survivor,0.058555126,0.09484768,-0.30700064,0.75538445,0.22338629,-0.53261185,-0.2579503,-0.79494905,-0.5580735,-0.72285557,-0.022209167,0.71678734,0.38434505,-0.7289548,0.027361393,-0.1902504,0.12615156,0.027096272,-0.18831062,-0.2355566,0.025909424,0.06904411,-0.7677927,0.16803122,0.06709051,-0.1568327,-0.40851116,-0.64008856,-0.44428682,-0.85491896,0.30604744,0.2638173,0.6899829,0.39115477,-0.68830824,-0.7166202,-0.7349181,-0.8227596,-0.69802237,0.21390533,0.06254625,0.11457205,0.011035442,-0.1842866,0.2691903,-0.39525557,-0.4546628,-0.33454514,-0.050503254,0.71364594,0.077014446,-0.17427349,-0.14893198,0.21224642,-0.7471366,-1.3115511,-0.17912054,0.47254276,0.47789574,0.68968296,-0.30069065,-0.11210966,0.3272357,0.09240198,0.09223032,0.36707735,0.023643017,0.16951275,0.17963648,0.1292057,-0.23370314,0.37272453,-0.5783148,-0.74470997,0.3012948,-0.09300852,-1.1026578,-0.96937466,-0.9613581,0.1164875,-0.89118433,-0.08774519,-0.7529955,-0.54074574,-0.646091,-0.8132081,0.82125187,-0.24161148,0.0999856,0.124726295,0.053120613,0.27533293,0.26160908,-0.12110591,-0.8452158,0.24131298,0.20746565,-0.24456978,0.011366129,0.06884384,-0.21200228,0.03482771,0.073880196,0.14883327,-0.19691467,-0.90985584,-0.16829157,0.06662083,-0.042960644
8942406004_A,22,-5.0,1e-05,5.98,37.4,98.82951654,Two,4.3,1,Survivor,0.4567895,0.23359585,0.46577692,1.5004206,1.4330525,-0.7495384,0.073073864,0.10631132,0.33131456,0.2906952,-0.17973328,2.7716599,0.7644558,-0.7603278,0.6304784,-0.32291412,0.10661554,1.2561612,-0.23905754,0.3745041,0.51297474,0.62158966,-0.09552002,0.95303774,0.50304365,1.7090025,-0.9233923,-0.1369052,0.088306904,0.048274517,2.0628376,1.9845529,2.145184,1.4449315,-0.8886876,-0.7619188,0.19250727,-0.2626114,-0.048328876,0.37576008,0.41173983,0.022706509,2.0634446,1.4120517,0.28825712,0.15903997,-0.012980938,-0.14336395,0.89399195,1.5028601,0.61990786,0.000343,-0.3076768,0.7019248,-0.8069587,-0.010231972,-0.33456945,2.5537806,2.2579212,2.9300776,-0.021521568,0.27415228,0.7103238,0.7221122,1.0100789,1.7718244,0.2917533,0.64650726,1.8462825,-0.19912434,0.949965,1.6640425,-0.32557297,-0.17440128,1.6140399,0.057223797,-0.29137564,0.1613884,-0.5592432,0.008199692,-0.25716066,0.070068836,-0.2650013,-0.049010277,-0.46462774,-0.24964857,0.44468117,0.43771172,0.2728963,0.90073013,0.86555195,0.055862904,1.2657213,0.079178095,-0.6418934,0.92053986,0.6425834,1.3252354,-0.15466714,0.032218933,-0.12361097,1.4058022,2.474492,-0.0614233,-0.36213303,-0.6616497,0.07513571,1.5128088,-0.08024359
8942406004_B,23,-5.0,1e-05,6.64,37.9,102.4427481,Two,4.3,1,Survivor,0.6276784,0.2751398,0.17365122,0.7334404,1.1486487,-0.6879358,0.08293009,0.23781633,0.52505064,0.23719883,-0.3000946,2.5894823,0.7149973,-0.7826896,0.33305597,-0.07627201,0.02184248,1.0884862,-0.7641249,0.504158,0.17682838,1.0330133,0.11330414,0.7293353,0.581264,0.85062027,-0.7340212,-0.024254322,0.0348382,0.15417719,1.4822645,0.80728674,1.8381352,1.6923404,-0.7934289,-0.21941257,0.6428218,0.11595154,0.26952124,0.30806923,0.7215171,0.10506868,1.227241,1.065844,0.30520678,0.093036175,-0.36434793,-0.32131767,0.1395917,0.5995817,0.22642183,0.05996704,-0.2867446,0.6213937,-0.8913989,0.1382761,-0.4029231,2.3456411,2.0453024,2.4890633,0.21626091,0.14531374,0.63310003,0.3735366,0.9087329,1.5479207,0.1744113,0.41124725,1.235949,-0.15055752,0.8598952,1.5289059,-0.16985798,0.3022051,1.2564368,-0.2006998,-0.16627073,0.053230286,-0.83471394,-0.11247063,0.10894823,0.17545748,0.007318497,0.21094227,-0.05526018,-0.5970206,0.36385345,0.47609997,0.13845491,0.68422127,0.37228107,0.07408857,0.6694317,-0.010634184,-0.023899078,0.12174797,0.1666913,0.652709,0.05237174,0.013606072,0.18554926,0.89114046,1.2178411,-0.15048027,-0.17033482,0.25678062,0.030714512,1.2663565,-0.055126667
8942406004_C,24,-3.623423043,0.000238,7.33,37.7,101.3740458,Two,4.3,1,Survivor,0.24076033,-0.033284187,0.12744284,0.25417042,0.60455275,-0.16369629,0.15777826,0.37847662,0.58673334,0.45300674,-0.06788254,2.3792362,0.52020645,-0.7635999,0.17286825,-0.064816475,-0.038889408,0.70309687,-1.0580502,0.47831917,0.34244347,0.7058506,0.42918682,0.43437433,0.43293524,0.38806248,-0.4909277,-0.11971712,0.033531666,0.17680883,0.7675009,0.4299407,1.2745099,0.8643832,0.09473848,-0.18059707,0.7583823,0.1066103,0.3253417,0.100935936,0.23397112,-0.077992916,0.51926947,0.2624774,0.29084444,0.054214,0.04308176,-0.04131317,-0.11215258,0.7111883,0.09737921,0.031541824,0.02551794,0.43187666,-0.17871809,0.42202282,-0.37339735,2.0920553,1.860013,2.5263834,0.30632305,0.15559244,0.45703363,0.27311182,0.23916578,0.97096205,-0.08674097,0.34168816,1.1104789,-0.10218048,0.58160925,1.1086674,-0.033065796,0.5243721,0.92979956,-0.20860147,0.05096197,0.24405766,-0.46931553,-0.21485138,0.16588354,0.20652819,0.14053822,0.19829369,0.08340597,-0.14898443,0.28012943,0.37935066,0.061769962,0.26364613,0.20311165,0.014149189,0.21195889,-0.21332717,-0.053827286,-0.23877811,-0.31804037,-0.18723202,-0.0360806,-0.032212257,0.2694106,0.43054438,0.5902672,-0.09127331,-0.13279057,0.20370483,-0.02413416,1.188611,0.048429966
8942406004_D,25,-4.176525771,6.66e-05,8.12,37.8,96.08142494,Two,4.3,1,Survivor,0.15556288,0.24529839,0.87503767,0.052714348,-0.3251834,0.5587454,0.6027379,0.6089301,1.0899463,0.8373833,0.020662308,1.0843744,0.4969349,-0.33246565,0.3528266,0.029392242,0.019030094,-0.010505199,-0.9269123,0.7841177,-0.16679287,-0.30082607,0.46505642,0.3041606,0.3789792,-0.021191597,-0.2915287,0.744452,0.5483365,0.7349334,0.004950523,0.19504881,0.23485613,0.43386889,0.37943125,0.3003428,0.74249315,0.23443031,0.60906553,0.11675167,0.49470472,-0.039690495,-0.09783888,-0.26925993,0.481277,0.64164114,0.08074045,0.2839136,-0.26574183,0.47447586,-0.029469967,0.061906815,0.46458483,0.22057867,0.45489264,0.7009754,-0.32138205,0.9338579,0.89668846,1.5697918,0.27950573,0.22498941,0.40809298,0.043970585,-0.41822767,-0.024908543,-0.045414448,0.11195755,0.284122,-0.18596268,0.02358675,0.54153156,0.03925991,0.40306568,0.70244646,-0.10163736,0.7511802,1.0512419,0.001119614,-0.039691925,0.34867907,0.081249714,0.33248997,0.75857925,-0.1413045,-0.029343128,-0.004570007,0.14380169,-0.060875416,-0.013890266,-0.28636742,0.19453192,0.2381916,-0.09405398,0.21540546,-0.33255672,-0.3867383,-0.40572453,0.023297071,-0.084015846,0.033090115,-0.09980631,-0.11967945,-0.19502926,-0.049218178,0.7197981,0.16455126,0.54142857,-0.05551958
